05:14:00,18,14
05:26:00,18,14
05:36:00,0,18
05:38:00,18,14
05:44:00,0,18
05:46:00,18,0
05:48:00,0,18
05:56:00,0,18
05:58:00,18,0
06:00:00,0,18
06:08:00,0,18
06:10:00,18,0
06:20:00,0,18
06:21:00,18,14
06:22:00,0,18
06:22:00,18,0
06:32:00,0,18
06:33:00,18,0
06:42:00,0,18
06:43:00,18,0
06:52:00,0,18
06:53:00,18,0
07:02:00,0,18
07:03:00,18,0
07:12:00,0,18
07:13:00,18,0
07:22:00,0,18
07:23:00,18,0
07:32:00,0,18
07:33:00,18,0
07:42:00,0,18
07:43:00,18,0
07:52:00,0,18
07:53:00,18,0
08:02:00,0,18
08:03:00,18,0
08:12:00,0,18
08:13:00,18,0
08:22:00,0,18
08:23:00,18,0
08:32:00,0,18
08:33:00,18,0
08:42:00,0,18
08:43:00,18,0
08:52:00,0,18
08:53:00,18,0
09:02:00,0,18
09:03:00,18,0
09:12:00,0,18
09:13:00,18,0
09:22:00,0,18
09:23:00,18,0
09:32:00,0,18
09:33:00,18,0
09:42:00,0,18
09:43:00,18,0
09:52:00,0,18
09:53:00,18,0
10:02:00,0,18
10:03:00,18,0
10:12:00,0,18
10:13:00,18,0
10:22:00,0,18
10:23:00,18,0
10:32:00,0,18
10:33:00,18,0
10:42:00,0,18
10:43:00,18,0
10:52:00,0,18
10:53:00,18,0
11:02:00,0,18
11:03:00,18,0
11:12:00,0,18
11:13:00,18,0
11:22:00,0,18
11:23:00,18,0
11:32:00,0,18
11:33:00,18,0
11:42:00,0,18
11:43:00,18,0
11:52:00,0,18
11:53:00,18,0
12:02:00,0,18
12:03:00,18,0
12:12:00,0,18
12:13:00,18,0
12:22:00,0,18
12:23:00,18,0
12:32:00,0,18
12:33:00,18,0
12:42:00,0,18
12:43:00,18,0
12:52:00,0,18
12:53:00,18,0
13:02:00,0,18
13:03:00,18,0
13:12:00,0,18
13:13:00,18,0
13:22:00,0,18
13:23:00,18,0
13:32:00,0,18
13:33:00,18,0
13:42:00,0,18
13:43:00,18,0
13:52:00,0,18
13:53:00,18,0
14:02:00,0,18
14:03:00,18,0
14:12:00,0,18
14:13:00,18,0
14:22:00,0,18
14:23:00,18,0
14:32:00,0,18
14:33:00,18,0
14:42:00,0,18
14:43:00,18,0
14:52:00,0,18
14:53:00,18,0
15:02:00,0,18
15:03:00,18,0
15:12:00,0,18
15:14:00,18,0
15:22:00,0,18
15:24:00,18,0
15:32:00,0,18
15:34:00,18,0
15:42:00,0,18
15:44:00,18,0
15:52:00,0,18
15:54:00,18,0
16:02:00,0,18
16:04:00,18,0
16:12:00,0,18
16:14:00,18,0
16:22:00,0,18
16:24:00,18,0
16:32:00,0,18
16:35:00,18,0
16:42:00,0,18
16:45:00,18,0
16:52:00,0,18
16:55:00,18,0
17:02:00,0,18
17:05:00,18,0
17:12:00,0,18
17:15:00,18,0
17:22:00,0,18
17:25:00,18,0
17:32:00,0,18
17:35:00,18,0
17:42:00,0,18
17:44:00,18,0
17:52:00,0,18
17:54:00,18,0
18:02:00,0,18
18:04:00,18,0
18:12:00,0,18
18:14:00,18,0
18:22:00,0,18
18:24:00,18,0
18:32:00,0,18
18:35:00,18,0
18:42:00,0,18
18:45:00,18,0
18:52:00,0,18
18:55:00,18,0
19:02:00,0,18
19:05:00,18,0
19:12:00,0,18
19:15:00,18,0
19:22:00,0,18
19:25:00,18,0
19:32:00,0,18
19:37:00,18,0
19:43:00,0,18
19:49:00,18,0
19:55:00,0,18
20:01:00,18,0
20:07:00,0,18
20:08:00,18,0
20:13:00,18,0
20:19:00,0,18
20:24:00,18,0
20:31:00,0,18
20:36:00,18,0
20:43:00,0,18
20:48:00,18,0
20:55:00,0,18
21:00:00,18,0
21:07:00,0,18
21:12:00,18,0
21:19:00,0,18
21:24:00,18,0
21:31:00,0,18
21:36:00,18,0
21:43:00,0,18
21:48:00,18,0
21:55:00,0,18
22:00:00,18,0
22:07:00,0,18
22:12:00,0,18
22:12:00,18,0
22:20:00,0,18
22:24:00,18,0
22:32:00,0,18
22:36:00,18,0
22:44:00,0,18
22:48:00,18,0
22:56:00,0,18
23:00:00,18,0
23:08:00,0,18
23:20:00,0,18
23:32:00,0,18
